"Date","Chennai","Delhi","Hyderabad","Kolkata","Mumbai"
2014-06-28,64,96,73,48.2,45.6
2014-06-28,44,88,73.1,48.4,42.3
2014-06-28,48,95,70.7,46.4,39.1
2014-06-29,37,100,46.8,47.8,42.9
2014-06-29,38,100,39.4,47.4,39.3
2014-06-29,31,92,42.9,48.8,37.6
2014-06-29,32,72,48.7,46.5,39.6
2014-06-29,39,59,45,40,39
2014-06-29,35,53,31.5,41,43.2
2014-06-29,46,53,35.9,46,45.6
2014-06-29,38,79,42,49,49.5
2014-06-29,38,70,42,47.5,40.6
2014-06-29,43,60,43.5,42.1,48
2014-06-29,37,73,53.2,47.9,43.1
2014-06-29,40,84,46.9,52.3,40.9
2014-06-29,42,79,46.4,55.4,48.3
2014-06-29,36,73,49.6,62.9,41.1
2014-06-29,49,59,47.1,65,41
2014-06-29,53,51,47.7,56,37.1
2014-06-29,32,52,45.7,55,38.8
2014-06-29,58,58,44.8,46.3,41
2014-06-29,44,75,49.1,28.6,40.8
2014-06-29,42,89,45.2,28.6,40
2014-06-29,41,116,62.3,36.8,40.3
2014-06-29,33,104,79.1,38.6,40.9
2014-06-29,NA,87,85.4,30.9,38.7
2014-06-29,32,47,72,26,41.2
2014-06-30,25,NA,59,31,35.4
2014-06-30,16,NA,69.3,31,38.4
2014-06-30,13,NA,88.2,31.2,37.3
2014-06-30,15,0,44.5,33.4,42
2014-06-30,15,NA,41.1,39.3,35.2
2014-06-30,18,NA,41.4,36.9,35.2
2014-06-30,18,NA,39.4,40.8,32.2
2014-06-30,38,NA,55.3,40.7,32.7
2014-06-30,36,NA,49.7,43.5,30.7
2014-06-30,32,NA,47.6,41.7,25.6
2014-06-30,NA,342,44.7,45.4,32.5
2014-06-30,51,161,44.1,47,25.2
2014-06-30,55,197,50.7,47.6,21.8
2014-06-30,42,192,41.1,51.2,18
2014-06-30,33,201,42.4,58.5,20.7
2014-06-30,47,186,45.3,63.5,18.1
2014-06-30,80,146,46.9,52,20
2014-06-30,56,151,46.4,52.2,17.2
2014-06-30,26,157,49.3,52.6,18.9
2014-06-30,41,173,52.8,52.8,24.5
2014-06-30,44,NA,56.7,58.9,22.5
2014-06-30,37,NA,48.6,54.5,26.2
2014-06-30,46,566,54,56.5,21.9
2014-06-30,31,111,59.6,53.1,16.1
2014-07-01,23,NA,50,44.7,19.2
2014-07-01,18,NA,NA,26,17.3
2014-07-01,18,814,35,28.9,23.7
2014-07-01,13,324,35.9,21.7,28
2014-07-01,21,120,41.8,14,19.2
2014-07-01,38,814,40.6,24.4,23.1
2014-07-01,26,60,44.9,33.2,22.1
2014-07-01,43,64,44.3,42.5,31.1
2014-07-01,39,54,46,36.3,20.5
2014-07-01,39,199,45.5,38.7,21.8
2014-07-01,35,640,41.9,32.2,20.7
2014-07-01,39,536,41.5,34.6,20.5
2014-07-01,40,71,44.1,30.8,18.7
2014-07-01,43,105,38,25,17.7
2014-07-01,41,102,38.3,31.3,23
2014-07-01,39,75,40,38.9,21.7
2014-07-01,39,82,39.9,44.9,22.5
2014-07-01,31,69,39.2,51.9,17.2
2014-07-01,36,99,48.4,45.8,19.1
2014-07-01,42,100,57.3,37.4,25.1
2014-07-01,51,104,51.6,25,21.9
2014-07-01,44,NA,45,NA,27.2
2014-07-01,23,NA,66.6,NA,27
2014-07-01,24,NA,68.3,NA,24.2
2014-07-02,25,43,47.6,NA,25.7
2014-07-02,24,17,36.9,NA,28.6
2014-07-02,26,NA,29.1,NA,26.8
2014-07-02,19,NA,29.3,NA,26.6
2014-07-02,27,556,24.3,NA,28.4
2014-07-02,25,80,26.8,NA,26.2
2014-07-02,28,46,32.8,NA,25.6
2014-07-02,23,50,36.1,NA,20
2014-07-02,37,59,23.8,NA,20
2014-07-02,38,74,29,NA,21
2014-07-02,NA,70,29.1,NA,54
2014-07-02,NA,69,30.4,NA,24.7
2014-07-02,NA,83,33,NA,23.1
2014-07-02,NA,57,33,NA,23.6
2014-07-02,NA,62,33.1,NA,13
2014-07-02,NA,63,33.5,NA,7.3
2014-07-02,NA,54,31.4,NA,12.1
2014-07-02,NA,NA,37.1,NA,24.3
2014-07-02,NA,NA,38.4,NA,33.3
2014-07-02,NA,149,43.1,NA,33.3
2014-07-02,NA,73,55.9,NA,32
2014-07-02,NA,271,48.8,NA,38.6
2014-07-02,NA,NA,54.3,NA,45
2014-07-02,NA,844,56,NA,NA
2014-07-03,NA,NA,NA,NA,NA
2014-07-03,NA,NA,NA,NA,NA
2014-07-03,NA,NA,NA,NA,NA
2014-07-03,NA,NA,NA,NA,NA
2014-07-03,NA,53,NA,NA,NA
2014-07-03,NA,NA,NA,NA,NA
2014-07-03,NA,NA,NA,NA,NA
2014-07-03,NA,476,NA,NA,NA
2014-07-03,NA,85,30.8,NA,NA
2014-07-03,36,37,29.1,NA,NA
2014-07-03,35,19,29.9,28.2,NA
2014-07-03,40,756,29.6,29,NA
2014-07-03,29,129,33.6,31.9,NA
2014-07-03,29,64,31,22.5,NA
2014-07-03,29,80,30.4,28.9,NA
2014-07-03,30,580,24.9,37.3,NA
2014-07-03,25,NA,19.1,45.1,NA
2014-07-03,NA,673,26.9,57.7,NA
2014-07-03,NA,89,NA,52,NA
2014-07-03,NA,176,NA,57,NA
2014-07-03,NA,NA,NA,NA,NA
2014-07-03,NA,NA,NA,NA,NA
2014-07-03,NA,243,NA,NA,NA
2014-07-03,NA,49,NA,NA,NA
2014-07-04,NA,735,NA,NA,NA
2014-07-04,NA,NA,NA,NA,NA
2014-07-04,NA,NA,NA,NA,NA
2014-07-04,NA,NA,NA,NA,NA
2014-07-04,NA,NA,NA,NA,NA
2014-07-04,NA,NA,NA,NA,NA
2014-07-04,NA,NA,NA,NA,NA
2014-07-04,NA,NA,NA,NA,NA
2014-07-04,NA,NA,NA,NA,NA
2014-07-04,NA,29,NA,NA,NA
2014-07-04,NA,54,NA,NA,NA
2014-07-04,NA,41,NA,NA,NA
2014-07-04,NA,50,NA,NA,NA
2014-07-04,NA,52,NA,NA,NA
2014-07-04,NA,48,NA,NA,NA
2014-07-04,NA,48,NA,NA,NA
2014-07-04,NA,38,NA,NA,NA
2014-07-04,NA,56,NA,NA,NA
2014-07-04,NA,68,NA,NA,NA
2014-07-04,NA,84,NA,NA,NA
2014-07-04,NA,87,NA,NA,NA
2014-07-04,NA,86,NA,NA,NA
2014-07-04,NA,93,NA,NA,NA
2014-07-04,NA,NA,NA,NA,NA
2014-07-05,NA,NA,NA,NA,NA
2014-07-05,NA,NA,NA,NA,NA
2014-07-05,NA,NA,NA,NA,NA
2014-07-05,NA,801,NA,NA,NA
2014-07-05,NA,NA,NA,NA,NA
2014-07-05,NA,NA,NA,NA,NA
2014-07-05,NA,550,NA,NA,NA
2014-07-05,NA,NA,NA,NA,NA
2014-07-05,NA,83,NA,NA,NA
2014-07-05,NA,123,NA,NA,NA
2014-07-05,NA,55,NA,NA,NA
2014-07-05,NA,58,NA,NA,NA
2014-07-05,NA,66,NA,NA,NA
2014-07-05,NA,53,NA,NA,NA
2014-07-05,NA,59,NA,NA,NA
2014-07-05,NA,61,NA,NA,NA
2014-07-05,NA,69,NA,NA,NA
2014-07-05,NA,106,NA,NA,NA
2014-07-05,NA,64,NA,NA,NA
2014-07-05,NA,88,NA,NA,NA
2014-07-05,NA,106,NA,NA,NA
2014-07-05,NA,107,NA,NA,NA
2014-07-05,NA,131,NA,NA,NA
2014-07-05,NA,85,NA,NA,NA
2014-07-06,NA,NA,NA,NA,NA
2014-07-06,NA,NA,NA,NA,NA
2014-07-06,NA,276,NA,NA,NA
2014-07-06,NA,86,NA,NA,NA
2014-07-06,NA,97,NA,NA,NA
2014-07-06,NA,112,NA,NA,NA
2014-07-06,NA,112,NA,NA,NA
2014-07-06,NA,85,NA,NA,NA
2014-07-06,NA,207,NA,NA,NA
2014-07-06,NA,99,NA,NA,NA
2014-07-06,NA,79,NA,NA,NA
2014-07-06,NA,87,NA,NA,NA
2014-07-06,NA,80,NA,NA,NA
2014-07-06,NA,69,NA,NA,NA
2014-07-06,NA,46,NA,NA,NA
2014-07-06,NA,58,NA,NA,NA
2014-07-06,NA,52,NA,NA,NA
2014-07-06,NA,54,NA,NA,NA
2014-07-06,NA,66,NA,NA,NA
2014-07-06,NA,72,NA,NA,NA
2014-07-06,NA,56,NA,NA,NA
2014-07-06,NA,82,NA,NA,NA
2014-07-06,NA,633,NA,NA,NA
2014-07-06,NA,159,NA,NA,NA
2014-07-07,NA,168,NA,NA,NA
2014-07-07,NA,139,NA,NA,NA
2014-07-07,NA,118,NA,NA,NA
2014-07-07,NA,363,NA,NA,NA
2014-07-07,NA,NA,NA,NA,NA
2014-07-07,NA,430,NA,NA,NA
2014-07-07,NA,199,NA,NA,NA
2014-07-07,NA,104,NA,NA,NA
2014-07-07,40,104,27.5,31.7,31.4
2014-07-07,32,75,25.8,36.5,35.8
2014-07-07,27,60,29.2,34.2,26.8
2014-07-07,33,56,25.4,35,25
2014-07-07,27,61,32.8,35.6,25
2014-07-07,32,62,26.2,37.5,24.9
2014-07-07,28,67,33.2,35.2,24
2014-07-07,35,57,28.9,37.5,24
2014-07-07,30,53,35.9,35.6,23.8
2014-07-07,33,59,41.6,38.3,23
2014-07-07,34,62,41.2,40,29.2
2014-07-07,59,86,52.7,38.8,51
2014-07-07,47,85,37,33,NA
2014-07-07,42,97,29,31.9,NA
2014-07-07,59,97,24.4,26.1,NA
2014-07-07,54,93,41.4,22.2,0.4
2014-07-08,25,102,48.6,23.2,52.6
2014-07-08,29,89,31.8,24,35.9
2014-07-08,27,NA,24.4,24.4,27.9
2014-07-08,21,NA,25.1,25.3,10.8
2014-07-08,20,71,13.1,23.2,10
2014-07-08,19,62,14.9,28.1,NA
2014-07-08,26,63,22.2,25.3,NA
2014-07-08,26,55,29.4,32.2,NA
2014-07-08,34,69,26.5,32.4,NA
2014-07-08,29,51,28.6,30.5,NA
2014-07-08,27,59,20.4,33.3,NA
2014-07-08,31,65,25.8,36.3,0
2014-07-08,28,56,37.7,42.2,12.3
2014-07-08,29,57,34.6,43.2,20.3
2014-07-08,32,53,26.9,45,17.5
2014-07-08,28,59,33.4,49.6,20.6
2014-07-08,31,50,37,44.4,25.4
2014-07-08,34,57,42.4,31.6,22.7
2014-07-08,33,52,41,45.3,28.4
2014-07-08,30,59,50.3,39.8,37.5
2014-07-08,35,78,32.9,46.4,28.9
2014-07-08,38,65,32,40.8,27.9
2014-07-08,42,82,32.1,47.1,33.5
2014-07-08,34,101,32.9,40.4,22.4
2014-07-09,29,104,29.5,40.7,32.3
2014-07-09,33,96,14.1,34.3,30.6
2014-07-09,27,92,15,31.3,33
2014-07-09,16,63,15.7,36.2,33
2014-07-09,27,52,19.7,32.2,34
2014-07-09,NA,58,18.6,32.6,38
2014-07-09,36,54,21.6,33.2,35
2014-07-09,37,56,19.6,43.9,35
2014-07-09,43,45,24.4,48,36.3
2014-07-09,40,48,27.4,41,48.7
2014-07-09,35,58,29.3,42.3,30.1
2014-07-09,46,61,25.5,48.3,23.2
2014-07-09,40,57,28.9,49.6,24.4
2014-07-09,37,57,28,48.7,28
2014-07-09,32,57,28.4,52.7,32.4
2014-07-09,38,62,34,52.6,17.9
2014-07-09,40,59,34.4,37.4,23.7
2014-07-09,45,65,36.5,39.6,21.4
2014-07-09,34,68,34.1,44.8,24.7
2014-07-09,41,73,41.2,49,26.3
2014-07-09,53,82,42.1,NA,17.5
2014-07-09,32,100,37.1,NA,23.3
2014-07-09,20,125,36.8,42.4,21.3
2014-07-09,21,112,28.5,44.3,21.8
2014-07-10,21,NA,25,40.6,23.7
2014-07-10,22,NA,25,39.7,32.5
2014-07-10,19,NA,24.9,41.9,27.8
2014-07-10,29,131,23.3,38.1,23.8
2014-07-10,29,66,19.1,42.6,11.8
2014-07-10,30,86,20,40.3,11.7
2014-07-10,34,44,21.5,38.3,13.3
2014-07-10,42,19,31.1,44,9.6
2014-07-10,34,37,32.1,44,9
2014-07-10,38,39,31.9,46,15.9
2014-07-10,39,48,25.8,45.6,17
2014-07-10,37,59,30.9,44.2,9.2
2014-07-10,43,52,29.3,42.2,15.3
2014-07-10,41,52,24.2,32,14.4
2014-07-10,40,57,19.3,51,15.3
2014-07-10,35,66,20.7,50.4,12.5
2014-07-10,38,66,19.5,48.4,12.6
2014-07-10,47,68,22.5,47.5,17.2
2014-07-10,59,59,20,35.2,13.5
2014-07-10,68,66,25.3,36.4,16.2
2014-07-10,27,80,21.8,39.2,11.4
2014-07-10,29,85,26.7,44.3,11.8
2014-07-10,NA,97,24.2,41,20.6
2014-07-10,23,92,18.3,28,13
2014-07-11,15,98,13.4,28,13.8
2014-07-11,14,72,11.1,27.8,15.4
2014-07-11,22,NA,17.7,26.9,9.6
2014-07-11,22,NA,15.7,23.9,8.4
2014-07-11,24,243,19.6,15.7,12.9
2014-07-11,32,109,17,26.1,9.4
2014-07-11,40,81,18,35.6,12.5
2014-07-11,50,170,22.9,34,16.9
2014-07-11,47,68,17,23,13.4
2014-07-11,NA,29,22.9,23.2,16.6
2014-07-11,45,46,22,24,12.7
2014-07-11,43,45,22.6,23.9,13.7
2014-07-11,47,48,26.2,23,10.6
2014-07-11,NA,40,16.7,22.3,6.4
2014-07-11,41,46,21.1,17.2,5.7
2014-07-11,42,41,22.2,18,18.9
2014-07-11,42,33,24.4,21.1,23.5
2014-07-11,50,37,26.3,25.6,30.1
2014-07-11,47,49,22.4,21.7,24.4
2014-07-11,54,59,24.6,29.2,24.9
2014-07-11,41,67,21.5,31.9,21.8
2014-07-11,56,67,17.9,40,22.4
2014-07-11,34,87,16.7,26,13
2014-07-11,25,83,14.7,24.5,12.8
2014-07-12,22,108,12.1,17.6,11.6
2014-07-12,20,972,13.6,15.5,11.8
2014-07-12,24,NA,17.9,14.2,16.6
2014-07-12,24,NA,16.5,21,11.7
2014-07-12,30,61,13,16,19.7
2014-07-12,29,228,18.6,16.7,8.6
2014-07-12,33,83,50.4,20.4,17.4
2014-07-12,36,103,21,22.2,18.1
2014-07-12,41,585,21.1,22.4,14
2014-07-12,37,85,21.1,19.4,13.6
2014-07-12,39,48,15.1,17.4,12.7
2014-07-12,30,60,16.8,19.6,16
2014-07-12,40,61,21.9,21.6,NA
2014-07-12,40,59,20.4,20.2,NA
2014-07-12,39,48,16.5,22.3,NA
2014-07-12,45,49,19.6,26.9,NA
2014-07-12,44,64,17.4,22.2,NA
2014-07-12,46,68,20.4,23.4,NA
2014-07-12,53,80,23.6,24.5,NA
2014-07-12,64,100,26.3,22.9,NA
2014-07-12,59,113,19.9,25.4,NA
2014-07-12,42,127,12.7,18.4,NA
2014-07-12,33,83,12.1,20,NA
2014-07-12,29,NA,18,19.8,NA
2014-07-13,26,NA,13.2,16.8,NA
2014-07-13,27,143,19.4,8.1,NA
2014-07-13,21,NA,15.9,12.1,NA
2014-07-13,25,531,15.3,8.7,NA
2014-07-13,25,NA,17,12.9,NA
2014-07-13,30,NA,17,17.2,NA
2014-07-13,31,91,17.8,18.9,NA
2014-07-13,31,890,23.1,22.8,NA
2014-07-13,25,NA,24.1,21.8,NA
2014-07-13,19,538,24.7,20.2,NA
2014-07-13,30,97,23.3,16.6,NA
2014-07-13,24,80,25.6,15.3,NA
2014-07-13,29,76,30.4,17.9,NA
2014-07-13,25,62,33.5,21.6,NA
2014-07-13,16,44,35.9,19.8,NA
2014-07-13,22,78,29,17.2,NA
2014-07-13,29,71,29.3,10.1,NA
2014-07-13,35,981,32.3,25.3,NA
2014-07-13,30,NA,33.6,23.2,NA
2014-07-13,22,NA,31.4,27.9,NA
2014-07-13,22,NA,32.8,27.2,NA
2014-07-13,25,NA,24.6,26.9,NA
2014-07-13,26,NA,22.3,22,NA
2014-07-13,22,NA,23.7,21.2,NA
2014-07-14,19,NA,22.3,17,NA
2014-07-14,15,NA,23.4,16.1,NA
2014-07-14,14,638,19.3,13.3,NA
2014-07-14,16,NA,22.1,18.8,NA
2014-07-14,18,889,22.6,16.7,NA
2014-07-14,23,NA,20.3,12.5,NA
2014-07-14,27,NA,22.5,20.3,NA
2014-07-14,38,NA,26.4,25.6,NA
2014-07-14,38,NA,28.4,24,NA
2014-07-14,41,NA,25.4,23.4,NA
2014-07-14,24,NA,27.6,22.5,NA
2014-07-14,35,75,25.3,27.8,NA
2014-07-14,26,58,27,NA,NA
2014-07-14,30,97,NA,NA,NA
2014-07-14,30,92,NA,NA,NA
2014-07-14,38,79,NA,NA,NA
2014-07-14,40,98,NA,NA,NA
2014-07-14,35,120,NA,NA,NA
2014-07-14,43,126,NA,NA,NA
2014-07-14,37,112,NA,NA,NA
2014-07-14,39,NA,NA,NA,NA
2014-07-14,32,NA,NA,NA,NA
2014-07-14,NA,NA,NA,NA,NA
2014-07-14,NA,855,NA,NA,NA
2014-07-15,NA,NA,NA,NA,NA
2014-07-15,NA,921,NA,NA,NA
2014-07-15,NA,NA,NA,NA,NA
2014-07-15,NA,NA,NA,NA,NA
2014-07-15,NA,NA,NA,NA,NA
2014-07-15,NA,NA,NA,NA,NA
2014-07-15,NA,NA,NA,NA,NA
2014-07-15,NA,NA,NA,NA,NA
2014-07-15,NA,NA,23,16.9,21.6
2014-07-15,31,NA,26,19.3,23
2014-07-15,33,NA,25.6,14.9,19.7
2014-07-15,33,71,22.7,10.2,17.7
2014-07-15,30,67,21,11.9,14.1
2014-07-15,25,67,17,16,23.5
2014-07-15,27,51,18.2,17.7,26.3
2014-07-15,NA,39,25.4,14.8,22.3
2014-07-15,38,55,22,18.2,19.3
2014-07-15,31,56,23.2,16.7,24.5
2014-07-15,NA,56,31,24,20
2014-07-15,30,56,23,23.2,14.8
2014-07-15,27,90,22.7,28.5,14.5
2014-07-15,34,NA,20.9,33.5,8.1
2014-07-15,30,NA,19.7,24.6,8.6
2014-07-15,NA,418,18.1,13.8,9.7
2014-07-16,24,441,19.3,12.8,17.3
2014-07-16,27,85,21.4,13.4,11.2
2014-07-16,24,484,23.7,18.7,11.6
2014-07-16,22,866,22,13.2,9.8
2014-07-16,34,NA,22.4,14.2,9
2014-07-16,31,955,24.9,15.7,9.8
2014-07-16,35,NA,24.6,19.7,12.2
2014-07-16,NA,625,29.1,24.4,8.7
2014-07-16,NA,NA,30,28.3,6
2014-07-16,40,NA,29.3,22.6,8
2014-07-16,33,NA,23.9,26,9.7
2014-07-16,37,488,23.3,35,15.8
2014-07-16,33,5,25.4,34.4,15.6
2014-07-16,32,34,27.9,31.7,18
2014-07-16,32,35,27.1,31,16.5
2014-07-16,38,24,27.6,28,13.4
2014-07-16,42,40,24.9,28.2,19.3
2014-07-16,43,38,23.2,29.7,20.4
2014-07-16,39,61,18.1,28.6,16.7
2014-07-16,43,46,20.5,32.8,11.8
2014-07-16,33,54,29.3,40.4,11.9
2014-07-16,29,45,31.3,42.4,14.8
2014-07-16,35,10,32.7,42.5,14.8
2014-07-16,34,408,30.9,34.1,17.8
2014-07-17,26,767,29.1,25.4,15.1
2014-07-17,28,392,24,26.8,8
2014-07-17,27,604,23.8,26,9.2
2014-07-17,27,763,22.4,21,16.4
2014-07-17,32,NA,24.4,20.8,18
2014-07-17,25,NA,21,20,18.2
2014-07-17,24,721,21.9,29,18.1
2014-07-17,25,NA,28.1,27.3,16.6
2014-07-17,31,52,28.1,20.8,23.5
2014-07-17,32,197,22,23.8,25.4
2014-07-17,27,NA,22.6,23,22.1
2014-07-17,29,NA,25.7,NA,16.7
2014-07-17,23,8,24.4,NA,19.8
2014-07-17,34,34,26.6,NA,26
2014-07-17,34,25,23.6,NA,25.3
2014-07-17,38,35,21.8,NA,30
2014-07-17,35,25,26.9,NA,NA
2014-07-17,NA,131,26.5,NA,NA
2014-07-17,NA,NA,29.4,NA,NA
2014-07-17,NA,NA,26,NA,NA
2014-07-17,NA,104,NA,NA,NA
2014-07-17,NA,NA,NA,NA,NA
2014-07-17,NA,NA,NA,NA,NA
2014-07-17,NA,NA,NA,NA,NA
2014-07-18,NA,31,NA,NA,NA
2014-07-18,NA,29,NA,NA,NA
2014-07-18,NA,34,NA,NA,NA
2014-07-18,NA,16,NA,NA,NA
2014-07-18,NA,17,NA,NA,NA
2014-07-18,NA,35,NA,NA,NA
2014-07-18,NA,37,NA,NA,NA
2014-07-18,NA,49,NA,NA,NA
2014-07-18,25,39,20,NA,22
2014-07-18,25,23,19.6,NA,21.3
2014-07-18,NA,30,17.3,NA,26.3
2014-07-18,NA,24,19,NA,41
2014-07-18,NA,26,18.9,NA,30.2
2014-07-18,NA,27,18.5,NA,32.8
2014-07-18,NA,31,22.7,NA,40
2014-07-18,NA,23,26.7,NA,27
2014-07-18,NA,9,25.4,NA,27
2014-07-18,NA,14,27.2,24,26.8
2014-07-18,NA,12,22.4,34.7,28.8
2014-07-18,NA,14,25.7,44.7,33.3
2014-07-18,NA,37,29.9,45,26.8
2014-07-18,NA,80,28.3,61,28.1
2014-07-18,NA,62,23.1,61,26.2
2014-07-18,NA,NA,17.4,58.1,26.3
2014-07-19,NA,NA,18.9,42.5,26.6
2014-07-19,NA,NA,13.4,43.9,39.2
2014-07-19,NA,228,22.3,33.4,40.9
2014-07-19,NA,NA,23.7,23.3,29.2
2014-07-19,NA,182,22.3,25.9,31.4
2014-07-19,NA,332,23.6,15.4,36.8
2014-07-19,NA,NA,21.8,18.9,37
2014-07-19,NA,134,27,27.6,40.3
2014-07-19,NA,NA,27,26.1,39.3
2014-07-19,NA,NA,25.8,27,42.1
2014-07-19,NA,NA,20.6,33.8,33.2
2014-07-19,NA,NA,30.7,25,25.8
2014-07-19,NA,56,28.7,24,25.9
2014-07-19,NA,18,27.1,23,31.3
2014-07-19,NA,14,27.9,24,31.4
2014-07-19,NA,13,26,17.1,29.9
2014-07-19,NA,29,21.2,18,36
2014-07-19,NA,66,29,17,38.4
2014-07-19,NA,64,NA,12.2,47
2014-07-19,NA,118,NA,18,NA
2014-07-19,NA,NA,NA,NA,NA
2014-07-19,NA,NA,NA,NA,NA
2014-07-19,NA,NA,NA,NA,NA
2014-07-19,NA,NA,NA,NA,NA
2014-07-20,NA,NA,NA,NA,NA
2014-07-20,NA,NA,NA,NA,NA
2014-07-20,NA,NA,NA,NA,NA
2014-07-20,NA,NA,NA,NA,NA
2014-07-20,NA,NA,NA,NA,NA
2014-07-20,NA,NA,NA,NA,NA
2014-07-20,NA,469,NA,NA,NA
2014-07-20,NA,NA,NA,NA,NA
2014-07-20,NA,898,NA,NA,NA
2014-07-20,NA,193,NA,NA,NA
2014-07-20,NA,284,NA,NA,NA
2014-07-20,NA,44,NA,NA,NA
2014-07-20,NA,80,NA,NA,NA
2014-07-20,NA,65,NA,NA,NA
2014-07-20,NA,33,NA,NA,NA
2014-07-20,NA,71,NA,NA,NA
2014-07-20,NA,62,NA,NA,NA
2014-07-20,NA,61,NA,NA,NA
2014-07-20,NA,56,NA,NA,NA
2014-07-20,NA,55,NA,NA,NA
2014-07-20,NA,60,NA,NA,NA
2014-07-20,NA,647,NA,NA,NA
2014-07-20,NA,714,NA,NA,NA
2014-07-20,NA,57,NA,NA,NA
2014-07-21,NA,554,NA,NA,NA
2014-07-21,NA,NA,NA,NA,NA
2014-07-21,NA,NA,NA,NA,NA
2014-07-21,NA,637,NA,NA,NA
2014-07-21,NA,170,NA,NA,NA
2014-07-21,NA,NA,NA,NA,NA
2014-07-21,NA,NA,NA,NA,NA
2014-07-21,NA,559,NA,NA,NA
2014-07-21,NA,NA,29.3,17,NA
2014-07-21,NA,NA,37.7,16,6
2014-07-21,NA,NA,35.4,17,6.2
2014-07-21,NA,80,32.2,12.1,10.3
2014-07-21,NA,33,33.8,19.8,16
2014-07-21,NA,22,27,22,16.2
2014-07-21,NA,10,26.9,13.2,18.7
2014-07-21,NA,12,25.9,20.8,17.5
2014-07-21,NA,27,26,21,19.3
2014-07-21,NA,32,33.4,14.3,22.8
2014-07-21,49,52,40.4,15.9,25.2
2014-07-21,50,65,29.2,17.9,22.6
2014-07-21,40,62,19.9,28,24.1
2014-07-21,33,70,23.7,27,19.3
2014-07-21,29,NA,16.5,18.2,14.9
2014-07-21,33,NA,19.9,24.9,19.4
2014-07-22,31,154,19,18.2,9
2014-07-22,37,147,19.5,20.9,10.6
2014-07-22,24,7,22.1,24.9,15.3
2014-07-22,19,90,22.1,19.2,14.3
2014-07-22,17,222,16.7,20.9,19
2014-07-22,26,NA,16.7,14.2,19
2014-07-22,30,NA,27.1,16.9,19
2014-07-22,28,NA,28.7,17,18.4
2014-07-22,31,366,32,21.9,13.5
2014-07-22,34,NA,25.7,19.1,12.8
2014-07-22,34,39,23.7,29.7,18.6
2014-07-22,NA,36,22.3,21.2,20
2014-07-22,30,23,23.9,24.9,19.9
2014-07-22,34,47,22.4,35.6,19.7
2014-07-22,35,45,19.6,36,22
2014-07-22,31,100,23.5,38.9,21.9
2014-07-22,40,596,19.5,56.4,20.8
2014-07-22,48,NA,16.7,57,20.3
2014-07-22,52,314,21.6,47,20.3
2014-07-22,44,NA,25.3,46,18.4
2014-07-22,41,NA,25,46,16.5
2014-07-22,25,787,13.8,47,17.8
2014-07-22,NA,NA,23.9,50.9,16.5
2014-07-22,36,NA,16.6,36.4,14.9
2014-07-23,34,NA,13.6,30.1,18
2014-07-23,31,757,11.4,31.9,17.1
2014-07-23,29,NA,12.9,32,15.7
2014-07-23,26,147,12.6,30.1,22.6
2014-07-23,29,NA,16,19.2,23.8
2014-07-23,27,771,14.9,26.9,19
2014-07-23,30,NA,9.2,22.1,19
2014-07-23,28,697,16,33.6,17.8
2014-07-23,35,NA,16.1,35,16.1
2014-07-23,28,NA,17.5,36.9,21.6
2014-07-23,33,8,21.5,32.1,19.2
2014-07-23,32,27,25.3,37.9,24.1
2014-07-23,32,13,25.8,40.9,24.8
2014-07-23,31,13,18,42.9,21
2014-07-23,37,NA,NA,NA,NA
2014-07-23,27,NA,NA,NA,NA
2014-07-23,33,721,NA,NA,NA
2014-07-23,33,NA,NA,NA,NA
2014-07-23,35,NA,NA,NA,NA
2014-07-23,43,NA,NA,NA,NA
2014-07-23,41,NA,NA,NA,NA
2014-07-23,NA,NA,NA,NA,NA
2014-07-23,NA,NA,NA,NA,NA
2014-07-23,NA,NA,NA,NA,NA
2014-07-24,NA,NA,NA,NA,NA
2014-07-24,NA,NA,NA,NA,NA
2014-07-24,NA,NA,NA,NA,NA
2014-07-24,NA,NA,NA,NA,NA
2014-07-24,NA,NA,NA,NA,NA
2014-07-24,NA,NA,NA,NA,NA
2014-07-24,NA,NA,NA,NA,NA
2014-07-24,NA,NA,NA,NA,NA
2014-07-24,29,NA,22.4,38,17.2
2014-07-24,27,NA,21.8,61.6,16.6
2014-07-24,NA,964,16.9,48.4,19.3
2014-07-24,27,NA,28.3,77.5,18.6
2014-07-24,33,NA,23.7,74.1,21.5
2014-07-24,NA,30,22.2,48.7,20.2
2014-07-24,28,35,23.2,48,24.2
2014-07-24,39,22,18.1,41.3,25.5
2014-07-24,NA,25,19,41,26.7
2014-07-24,38,33,43,62,25.4
2014-07-24,46,26,40.6,78.1,27
2014-07-24,NA,29,22.1,73.4,NA
2014-07-24,NA,26,31.1,NA,NA
2014-07-24,NA,32,31.7,NA,NA
2014-07-24,NA,35,28.7,NA,NA
2014-07-24,NA,36,26,NA,NA
2014-07-25,NA,23,NA,NA,NA
2014-07-25,NA,40,NA,NA,NA
2014-07-25,NA,25,NA,NA,NA
2014-07-25,NA,26,NA,NA,NA
2014-07-25,NA,34,NA,NA,NA
2014-07-25,NA,42,NA,NA,NA
2014-07-25,NA,36,NA,NA,NA
2014-07-25,NA,39,NA,NA,NA
2014-07-25,33,49,31.6,59,21.7
2014-07-25,39,30,26.4,66.5,22.4
2014-07-25,37,32,22.4,77.2,19
2014-07-25,34,25,25.3,65.9,23.8
