"Date","Time","Chennai","Delhi","Hyderabad","Kolkata","Mumbai"
"12/6/2015","1:00 PM",11,34,21,36,10
"12/6/2015","2:00 PM",15,22,28,39,6
"12/6/2015","3:00 PM",17,26,27,36,11
"12/6/2015","4:00 PM",18,18,30,30,14
"12/6/2015","5:00 PM",35,22,25,28,15
"12/6/2015","6:00 PM",26,28,30,36,13
"12/6/2015","7:00 PM",26,24,22,26,20
"12/6/2015","8:00 PM",30,33,26,22,22
"12/6/2015","9:00 PM",47,45,52,23,22
"12/6/2015","10:00 PM",37,57,51,20,27
"12/6/2015","11:00 PM",31,60,30,26,22
"12/06/2015","11:59 PM",10,71,17,23,27
"13/06/2015","1:00 AM",8,51,14,26,19
"13/06/2015","2:00 AM",9,53,17,22,12
"13/06/2015","3:00 AM",14,54,18,29,12
"13/06/2015","4:00 AM",11,19,23,20,15
"13/06/2015","5:00 AM",19,18,26,17,18
"13/06/2015","6:00 AM",12,22,29,26,21
"13/06/2015","7:00 AM",24,24,21,26,19
"13/06/2015","8:00 AM",23,45,21,30,6
"13/06/2015","9:00 AM",25,37,35,23,16
"13/06/2015","10:00 AM",10,28,15,34,19
"13/06/2015","11:00 AM",7,23,26,27,18
"13/06/2015","12:00 PM",16,23,17,41,31
"13/06/2015","1:00 PM",6,33,15,43,10
"13/06/2015","2:00 PM",13,27,18,22,19
"13/06/2015","3:00 PM",12,28,18,18,24
"13/06/2015","4:00 PM",16,42,30,13,27
"13/06/2015","5:00 PM",33,30,20,18,14
"13/06/2015","6:00 PM",14,18,25,11,18
"13/06/2015","7:00 PM",23,15,19,17,16
"13/06/2015","8:00 PM",16,15,44,27,15
"13/06/2015","9:00 PM",24,11,84,25,16
"13/06/2015","10:00 PM",NA,17,97,26,41
"13/06/2015","11:00 PM",16,27,91,35,44
"13/06/2015","11:59 PM",4,105,13,43,42
"14/06/2015","1:00 AM",9,89,15,46,48
"14/06/2015","2:00 AM",5,59,17,48,31
"14/06/2015","3:00 AM",3,39,13,42,31
"14/06/2015","4:00 AM",0,49,11,29,25
"14/06/2015","5:00 AM",3,90,12,21,19
"14/06/2015","6:00 AM",18,19,11,25,22
"14/06/2015","7:00 AM",16,13,19,28,16
"14/06/2015","8:00 AM",20,15,22,21,16
"14/06/2015","9:00 AM",5,24,26,23,17
"14/06/2015","10:00 AM",10,25,25,31,22
"14/06/2015","11:00 AM",11,22,23,39,12
"14/06/2015","12:00 PM",7,16,18,50,7
"14/06/2015","1:00 PM",17,24,19,45,13
"14/06/2015","2:00 PM",11,26,24,63,12
"14/06/2015","3:00 PM",21,25,13,44,13
"14/06/2015","4:00 PM",16,42,59,23,12
"14/06/2015","5:00 PM",12,51,19,14,23
"14/06/2015","6:00 PM",12,79,45,21,22
"14/06/2015","7:00 PM",20,89,42,23,19
"14/06/2015","8:00 PM",40,97,51,36,20
"14/06/2015","9:00 PM",27,123,33,43,23
"14/06/2015","10:00 PM",8,111,23,37,33
"14/06/2015","11:00 PM",19,101,23,21,13
"14/06/2015","11:59 PM",16,91,31,26,29
"15/06/2015","1:00 AM",12,87,27,26,29
"15/06/2015","2:00 AM",17,90,35,33,21
"15/06/2015","3:00 AM",6,85,31,14,12
"15/06/2015","4:00 AM",4,90,23,8,23
"15/06/2015","5:00 AM",3,86,18,5,32
"15/06/2015","6:00 AM",7,83,19,4,NA
"15/06/2015","7:00 AM",13,97,22,9,28
"15/06/2015","8:00 AM",15,96,26,10,17
"15/06/2015","9:00 AM",16,96,33,23,21
"15/06/2015","10:00 AM",27,87,31,23,24
"15/06/2015","11:00 AM",24,87,NA,22,11
"15/06/2015","12:00 PM",28,63,41,23,10
"15/06/2015","1:00 PM",28,46,NA,15,15
"15/06/2015","2:00 PM",24,39,42,22,12
"15/06/2015","3:00 PM",26,34,33,11,22
"15/06/2015","4:00 PM",23,46,32,15,46
"15/06/2015","5:00 PM",27,49,40,9,11
"15/06/2015","6:00 PM",27,55,45,8,20
"15/06/2015","7:00 PM",32,73,43,8,34
"15/06/2015","8:00 PM",35,105,47,11,41
"15/06/2015","9:00 PM",38,88,51,14,27
"15/06/2015","10:00 PM",41,107,47,14,15
"15/06/2015","11:00 PM",56,87,41,16,27
"15/06/2015","11:59 PM",31,90,17,20,20
"16/06/2015","1:00 AM",21,99,21,18,16
"16/06/2015","2:00 AM",15,110,22,10,15
"16/06/2015","3:00 AM",21,116,18,6,14
"16/06/2015","4:00 AM",19,123,23,13,14
"16/06/2015","5:00 AM",17,127,27,11,12
"16/06/2015","6:00 AM",12,123,26,16,19
"16/06/2015","7:00 AM",11,123,34,16,39
"16/06/2015","8:00 AM",24,104,42,21,23
"16/06/2015","9:00 AM",22,117,47,17,23
"16/06/2015","10:00 AM",21,70,27,8,15
"16/06/2015","11:00 AM",31,72,37,18,12
"16/06/2015","12:00 PM",31,101,34,23,16
"16/06/2015","1:00 PM",30,100,34,18,18
"16/06/2015","2:00 PM",29,62,42,16,15
"16/06/2015","3:00 PM",24,62,35,11,17
"16/06/2015","4:00 PM",27,37,38,15,19
"16/06/2015","5:00 PM",32,32,42,16,13
"16/06/2015","6:00 PM",33,31,40,NA,18
"16/06/2015","7:00 PM",26,43,43,11,12
"16/06/2015","8:00 PM",33,41,48,20,27
"16/06/2015","9:00 PM",43,70,41,22,18
"16/06/2015","10:00 PM",58,72,44,13,14
"16/06/2015","11:00 PM",42,67,44,14,22
"16/06/2015","11:59 PM",24,66,33,11,21
"17/06/2015","1:00 AM",23,72,33,13,19
"17/06/2015","2:00 AM",27,129,32,8,21
"17/06/2015","3:00 AM",22,187,30,7,8
"17/06/2015","4:00 AM",22,191,21,8,10
"17/06/2015","5:00 AM",25,174,24,7,17
"17/06/2015","6:00 AM",28,136,18,11,21
"17/06/2015","7:00 AM",23,99,17,22,16
"17/06/2015","8:00 AM",39,76,24,23,23
"17/06/2015","9:00 AM",49,79,46,17,23
"17/06/2015","10:00 AM",40,75,46,16,10
"17/06/2015","11:00 AM",41,64,38,15,8
"17/06/2015","12:00 PM",47,53,26,25,19
"17/06/2015","1:00 PM",56,60,35,23,14
"17/06/2015","2:00 PM",35,46,36,23,15
"17/06/2015","3:00 PM",35,42,29,28,20
"17/06/2015","4:00 PM",38,46,28,20,21
"17/06/2015","5:00 PM",32,47,32,9,22
"17/06/2015","6:00 PM",33,57,39,25,13
"17/06/2015","7:00 PM",51,50,43,18,14
"17/06/2015","8:00 PM",51,69,30,15,10
"17/06/2015","9:00 PM",25,69,30,21,15
"17/06/2015","10:00 PM",37,94,35,18,11
"17/06/2015","11:00 PM",47,100,27,16,9
"17/06/2015","11:59 PM",35,94,23,14,24
"18/06/2015","1:00 AM",32,99,22,13,11
"18/06/2015","2:00 AM",33,104,18,11,8
"18/06/2015","3:00 AM",34,107,18,10,5
"18/06/2015","4:00 AM",NA,96,10,10,5
"18/06/2015","5:00 AM",NA,90,13,8,16
"18/06/2015","6:00 AM",NA,101,13,18,17
"18/06/2015","7:00 AM",NA,115,19,17,29
"18/06/2015","8:00 AM",NA,152,21,19,13
"18/06/2015","9:00 AM",NA,167,26,7,22
"18/06/2015","10:00 AM",NA,153,19,9,21
"18/06/2015","11:00 AM",NA,75,23,6,20
"18/06/2015","12:00 PM",NA,56,17,9,17
"18/06/2015","1:00 PM",NA,63,21,13,20
"18/06/2015","2:00 PM",36,55,23,12,6
"18/06/2015","3:00 PM",41,59,23,11,3
"18/06/2015","4:00 PM",33,54,25,10,7
"18/06/2015","5:00 PM",35,63,24,14,7
"18/06/2015","6:00 PM",33,66,31,13,10
"18/06/2015","7:00 PM",41,80,36,20,8
"18/06/2015","8:00 PM",53,81,32,16,NA
"18/06/2015","9:00 PM",51,79,22,13,5
"18/06/2015","10:00 PM",48,106,25,8,10
"18/06/2015","11:00 PM",43,99,27,4,6
"18/06/2015","11:59 PM",36,101,23,27,0
"19/06/2015","1:00 AM",22,101,24,8,9
"19/06/2015","2:00 AM",11,111,21,4,6
"19/06/2015","3:00 AM",24,106,22,8,2
"19/06/2015","4:00 AM",30,101,25,5,13
"19/06/2015","5:00 AM",21,115,25,6,8
"19/06/2015","6:00 AM",28,112,20,15,5
"19/06/2015","7:00 AM",41,82,24,14,6
"19/06/2015","8:00 AM",58,76,23,10,6
"19/06/2015","9:00 AM",48,83,31,8,2
"19/06/2015","10:00 AM",52,101,22,6,1
"19/06/2015","11:00 AM",48,74,27,8,11
"19/06/2015","12:00 PM",38,71,29,8,9
"19/06/2015","1:00 PM",39,66,24,7,4
"19/06/2015","2:00 PM",34,62,20,11,8
"19/06/2015","3:00 PM",33,53,23,13,4
"19/06/2015","4:00 PM",37,65,24,7,0
"19/06/2015","5:00 PM",30,59,24,5,35
"19/06/2015","6:00 PM",32,59,22,4,2
"19/06/2015","7:00 PM",38,52,23,16,11
"19/06/2015","8:00 PM",29,47,26,9,23
"19/06/2015","9:00 PM",48,45,27,6,17
"19/06/2015","10:00 PM",37,60,27,3,13
"19/06/2015","11:00 PM",6,48,19,7,14
"19/06/2015","11:59 PM",14,59,25,7,16
"20/06/2015","1:00 AM",8,48,22,2,17
"20/06/2015","2:00 AM",5,64,20,0,7
"20/06/2015","3:00 AM",11,52,26,0,5
"20/06/2015","4:00 AM",13,48,22,4,5
"20/06/2015","5:00 AM",9,46,21,0,4
"20/06/2015","6:00 AM",10,57,24,0,8
"20/06/2015","7:00 AM",26,78,23,2,6
"20/06/2015","8:00 AM",19,32,23,3,11
"20/06/2015","9:00 AM",23,11,30,1,7
"20/06/2015","10:00 AM",23,21,19,12,7
"20/06/2015","11:00 AM",21,17,27,11,6
"20/06/2015","12:00 PM",31,20,26,6,5
"20/06/2015","1:00 PM",30,17,30,7,5
"20/06/2015","2:00 PM",27,15,30,8,3
"20/06/2015","3:00 PM",22,15,24,5,3
"20/06/2015","4:00 PM",24,17,39,9,7
"20/06/2015","5:00 PM",32,24,35,6,8
"20/06/2015","6:00 PM",46,27,32,7,27
"20/06/2015","7:00 PM",47,31,38,12,7
"20/06/2015","8:00 PM",43,28,20,12,10
"20/06/2015","9:00 PM",43,26,21,12,8
"20/06/2015","10:00 PM",43,35,22,7,15
"20/06/2015","11:00 PM",37,27,21,5,10
"20/06/2015","11:59 PM",29,26,29,4,6
"21/06/2015","1:00 AM",16,29,24,6,6
"21/06/2015","2:00 AM",17,26,27,6,5
"21/06/2015","3:00 AM",19,18,21,4,10
"21/06/2015","4:00 AM",22,23,18,2,15
"21/06/2015","5:00 AM",16,27,16,1,16
"21/06/2015","6:00 AM",20,27,22,5,4
"21/06/2015","7:00 AM",22,26,24,4,15
"21/06/2015","8:00 AM",19,23,23,2,19
"21/06/2015","9:00 AM",25,15,23,20,8
"21/06/2015","10:00 AM",14,16,34,9,19
"21/06/2015","11:00 AM",15,8,31,8,25
"21/06/2015","12:00 PM",15,16,33,8,16
"21/06/2015","1:00 PM",17,16,34,8,27
"21/06/2015","2:00 PM",16,20,32,13,19
"21/06/2015","3:00 PM",19,32,34,12,24
"21/06/2015","4:00 PM",19,39,29,7,34
"21/06/2015","5:00 PM",14,23,36,7,34
"21/06/2015","6:00 PM",15,25,41,7,23
"21/06/2015","7:00 PM",18,29,21,13,13
"21/06/2015","8:00 PM",26,37,26,8,9
"21/06/2015","9:00 PM",21,42,32,14,28
"21/06/2015","10:00 PM",21,56,33,10,16
"21/06/2015","11:00 PM",25,57,30,5,15
"21/06/2015","11:59 PM",17,51,34,4,22
"22/06/2015","1:00 AM",26,51,30,4,16
"22/06/2015","2:00 AM",20,47,28,3,18
"22/06/2015","3:00 AM",17,58,25,4,19
"22/06/2015","4:00 AM",7,58,29,7,23
"22/06/2015","5:00 AM",12,58,27,5,27
"22/06/2015","6:00 AM",17,NA,29,5,25
"22/06/2015","7:00 AM",6,NA,31,0,36
"22/06/2015","8:00 AM",15,NA,27,0,39
"22/06/2015","9:00 AM",15,NA,29,7,31
"22/06/2015","10:00 AM",12,NA,25,14,31
"22/06/2015","11:00 AM",NA,45,25,17,27
"22/06/2015","12:00 PM",19,20,28,16,34
"22/06/2015","1:00 PM",26,22,29,26,22
"22/06/2015","2:00 PM",16,NA,NA,10,31
"22/06/2015","3:00 PM",13,NA,NA,14,27
"22/06/2015","4:00 PM",23,7,NA,12,25
"22/06/2015","5:00 PM",20,13,NA,11,37
"22/06/2015","6:00 PM",17,32,NA,21,30
"22/06/2015","7:00 PM",21,30,NA,22,30
"22/06/2015","8:00 PM",25,54,NA,18,35
"22/06/2015","9:00 PM",18,43,NA,14,24
"22/06/2015","10:00 PM",17,40,NA,11,26
"22/06/2015","11:00 PM",19,48,NA,16,18
"22/06/2015","11:59 PM",16,49,NA,12,27
"23/06/2015","1:00 AM",18,54,NA,11,27
"23/06/2015","2:00 AM",23,47,NA,21,16
"23/06/2015","3:00 AM",21,47,NA,17,17
"23/06/2015","4:00 AM",8,59,NA,17,28
"23/06/2015","5:00 AM",15,67,NA,9,21
"23/06/2015","6:00 AM",8,86,NA,16,12
"23/06/2015","7:00 AM",16,85,NA,20,15
"23/06/2015","8:00 AM",16,82,NA,18,3
"23/06/2015","9:00 AM",17,53,23,7,9
"23/06/2015","10:00 AM",17,61,NA,21,21
"23/06/2015","11:00 AM",14,41,NA,19,23
"23/06/2015","12:00 PM",17,41,NA,17,24
"23/06/2015","1:00 PM",18,49,NA,20,27
"23/06/2015","2:00 PM",11,47,NA,22,30
"23/06/2015","3:00 PM",NA,45,28,16,21
"23/06/2015","4:00 PM",24,52,33,22,11
"23/06/2015","5:00 PM",33,31,32,21,23
"23/06/2015","6:00 PM",22,25,34,22,54
"23/06/2015","7:00 PM",27,33,48,28,13
"23/06/2015","8:00 PM",29,39,19,18,19
"23/06/2015","9:00 PM",21,44,31,27,28
"23/06/2015","10:00 PM",25,52,33,21,27
"23/06/2015","11:00 PM",19,58,25,17,32
"23/06/2015","11:59 PM",10,70,30,17,23
"24/06/2015","1:00 AM",5,65,19,17,29
"24/06/2015","2:00 AM",11,72,27,14,30
"24/06/2015","3:00 AM",17,71,21,11,37
"24/06/2015","4:00 AM",13,73,27,14,31
"24/06/2015","5:00 AM",18,98,31,16,28
"24/06/2015","6:00 AM",15,112,25,14,35
"24/06/2015","7:00 AM",7,119,27,29,33
"24/06/2015","8:00 AM",15,111,30,30,26
"24/06/2015","9:00 AM",21,148,21,29,29
"24/06/2015","10:00 AM",16,158,25,38,28
"24/06/2015","11:00 AM",22,112,28,43,20
"24/06/2015","12:00 PM",12,131,38,48,36
"24/06/2015","1:00 PM",9,146,27,50,33
"24/06/2015","2:00 PM",14,111,32,47,29
"24/06/2015","3:00 PM",17,89,23,20,27
"24/06/2015","4:00 PM",16,82,22,35,24
"24/06/2015","5:00 PM",29,58,31,37,32
"24/06/2015","6:00 PM",43,59,45,35,24
"24/06/2015","7:00 PM",21,62,42,50,15
"24/06/2015","8:00 PM",22,114,35,64,36
"24/06/2015","9:00 PM",23,95,37,74,28
"24/06/2015","10:00 PM",10,112,33,58,38
"24/06/2015","11:00 PM",12,22,33,63,32
"24/06/2015","11:59 PM",10,22,32,59,24
"25/06/2015","1:00 AM",14,22,27,48,24
"25/06/2015","2:00 AM",8,23,29,45,25
"25/06/2015","3:00 AM",8,20,26,43,28
"25/06/2015","4:00 AM",17,30,19,32,27
"25/06/2015","5:00 AM",18,25,19,23,38
"25/06/2015","6:00 AM",10,20,25,23,28
"25/06/2015","7:00 AM",16,21,27,36,31
"25/06/2015","8:00 AM",11,13,28,23,36
"25/06/2015","9:00 AM",11,25,31,30,28
"25/06/2015","10:00 AM",17,29,26,31,26
"25/06/2015","11:00 AM",16,23,26,36,36
"25/06/2015","12:00 PM",14,30,NA,32,29
"25/06/2015","1:00 PM",15,15,NA,37,34
"25/06/2015","2:00 PM",12,25,NA,18,32
"25/06/2015","3:00 PM",17,29,NA,19,38
"25/06/2015","4:00 PM",13,30,NA,23,38
"25/06/2015","5:00 PM",12,22,NA,39,39
"25/06/2015","6:00 PM",17,22,NA,45,35
"25/06/2015","7:00 PM",22,25,NA,29,37
"25/06/2015","8:00 PM",22,31,NA,38,31
"25/06/2015","9:00 PM",23,44,NA,39,42
"25/06/2015","10:00 PM",9,52,NA,34,37
"25/06/2015","11:00 PM",6,51,NA,32,32
"25/06/2015","11:59 PM",14,58,NA,37,31
"26/06/2015","1:00 AM",11,57,NA,26,32
"26/06/2015","2:00 AM",6,61,NA,34,31
"26/06/2015","3:00 AM",3,69,NA,31,30
"26/06/2015","4:00 AM",6,91,NA,23,37
"26/06/2015","5:00 AM",7,104,NA,32,44
"26/06/2015","6:00 AM",12,94,NA,28,35
"26/06/2015","7:00 AM",13,100,NA,29,33
"26/06/2015","8:00 AM",15,59,NA,31,26
"26/06/2015","9:00 AM",12,46,NA,42,33
"26/06/2015","10:00 AM",15,39,43,46,29
"26/06/2015","11:00 AM",8,33,42,44,32
"26/06/2015","12:00 PM",21,52,44,46,38
"26/06/2015","1:00 PM",16,45,41,47,28
"26/06/2015","2:00 PM",15,40,48,54,27
"26/06/2015","3:00 PM",14,34,45,47,32
"26/06/2015","4:00 PM",18,29,45,59,36
"26/06/2015","5:00 PM",26,38,44,53,29
"26/06/2015","6:00 PM",28,34,45,67,35
"26/06/2015","7:00 PM",27,39,44,53,31
"26/06/2015","8:00 PM",29,48,44,56,31
"26/06/2015","9:00 PM",29,31,54,61,31
"26/06/2015","10:00 PM",25,24,48,56,35
"26/06/2015","11:00 PM",23,30,39,50,24
"26/06/2015","11:59 PM",22,28,41,43,27
"27/06/2015","1:00 AM",13,23,28,33,26
"27/06/2015","2:00 AM",12,21,35,20,31
"27/06/2015","3:00 AM",10,27,43,27,25
"27/06/2015","4:00 AM",10,28,42,27,38
"27/06/2015","5:00 AM",17,37,40,32,31
"27/06/2015","6:00 AM",25,33,44,36,34
"27/06/2015","7:00 AM",33,41,47,27,31
"27/06/2015","8:00 AM",30,43,51,20,33
"27/06/2015","9:00 AM",23,48,46,0,34
"27/06/2015","10:00 AM",33,57,34,18,27
"27/06/2015","11:00 AM",33,53,46,19,31
"27/06/2015","12:00 PM",40,56,48,30,30
"27/06/2015","1:00 PM",49,56,55,35,37
"27/06/2015","2:00 PM",36,47,58,42,35
"27/06/2015","3:00 PM",32,49,50,51,38
"27/06/2015","4:00 PM",33,47,60,43,34
"27/06/2015","5:00 PM",59,46,71,72,38
"27/06/2015","6:00 PM",47,51,70,63,28
"27/06/2015","7:00 PM",27,48,81,61,59
"27/06/2015","8:00 PM",37,30,76,50,29
"27/06/2015","9:00 PM",20,30,95,52,33
"27/06/2015","10:00 PM",21,26,60,66,38
"27/06/2015","11:00 PM",27,33,40,56,29
"27/06/2015","11:59 PM",22,30,35,58,29
"28/06/2015","1:00 AM",32,36,35,43,24
"28/06/2015","2:00 AM",29,35,27,38,23
"28/06/2015","3:00 AM",26,30,30,38,22
"28/06/2015","4:00 AM",29,31,37,41,21
"28/06/2015","5:00 AM",22,33,66,29,25
"28/06/2015","6:00 AM",34,25,40,34,20
"28/06/2015","7:00 AM",31,42,45,33,22
"28/06/2015","8:00 AM",36,51,48,46,27
"28/06/2015","9:00 AM",19,50,45,39,27
"28/06/2015","10:00 AM",21,50,35,39,29
"28/06/2015","11:00 AM",20,56,39,55,27
"28/06/2015","12:00 PM",26,50,47,46,32
"28/06/2015","1:00 PM",16,53,43,32,22
"28/06/2015","2:00 PM",16,54,46,42,31
"28/06/2015","3:00 PM",24,60,47,34,27
"28/06/2015","4:00 PM",25,63,42,26,26
"28/06/2015","5:00 PM",29,56,50,19,33
"28/06/2015","6:00 PM",32,53,37,36,26
"28/06/2015","7:00 PM",40,59,45,38,25
"28/06/2015","8:00 PM",22,74,49,28,NA
"28/06/2015","9:00 PM",16,78,64,38,NA
"28/06/2015","10:00 PM",21,76,67,25,NA
"28/06/2015","11:00 PM",19,72,85,28,NA
"28/06/2015","11:59 PM",17,72,107,18,NA
"29/06/2015","1:00 AM",27,68,107,16,NA
"29/06/2015","2:00 AM",22,72,50,16,NA
"29/06/2015","3:00 AM",21,35,37,13,NA
"29/06/2015","4:00 AM",23,37,38,20,NA
"29/06/2015","5:00 AM",23,25,31,23,NA
"29/06/2015","6:00 AM",23,29,40,18,4
"29/06/2015","7:00 AM",30,35,44,46,NA
"29/06/2015","8:00 AM",38,16,42,40,NA
"29/06/2015","9:00 AM",32,22,43,42,NA
"29/06/2015","10:00 AM",31,5,46,45,NA
"29/06/2015","11:00 AM",36,28,47,48,NA
"29/06/2015","12:00 PM",29,26,47,38,NA
"29/06/2015","1:00 PM",32,32,48,50,NA
"29/06/2015","2:00 PM",30,37,45,41,NA
"29/06/2015","3:00 PM",25,32,46,32,NA
"29/06/2015","4:00 PM",31,35,34,39,NA
"29/06/2015","5:00 PM",31,25,42,37,NA
"29/06/2015","6:00 PM",36,24,43,42,NA
"29/06/2015","7:00 PM",30,26,52,41,NA
"29/06/2015","8:00 PM",37,27,81,34,NA
"29/06/2015","9:00 PM",21,18,78,38,NA
"29/06/2015","10:00 PM",31,21,74,38,NA
"29/06/2015","11:00 PM",24,24,80,29,NA
"29/06/2015","11:59 PM",15,34,86,29,NA
"30/06/2015","1:00 AM",8,33,61,21,NA
"30/06/2015","2:00 AM",6,32,46,19,NA
"30/06/2015","3:00 AM",6,56,34,19,NA
"30/06/2015","4:00 AM",4,32,32,16,NA
"30/06/2015","5:00 AM",10,17,30,17,27
"30/06/2015","6:00 AM",12,21,27,16,26
"30/06/2015","7:00 AM",22,24,34,18,29
"30/06/2015","8:00 AM",30,27,38,26,35
"30/06/2015","9:00 AM",25,27,36,37,31
"30/06/2015","10:00 AM",24,26,36,27,25
"30/06/2015","11:00 AM",28,26,33,NA,23
"30/06/2015","12:00 PM",22,38,35,38,33
"30/06/2015","1:00 PM",23,39,35,33,15
"30/06/2015","2:00 PM",28,39,32,23,8
"30/06/2015","3:00 PM",27,54,35,15,17
"30/06/2015","4:00 PM",22,53,26,19,20
"30/06/2015","5:00 PM",20,52,32,28,25
"30/06/2015","6:00 PM",18,44,39,27,29
"30/06/2015","7:00 PM",36,58,39,37,30
"30/06/2015","8:00 PM",51,47,42,50,29
"30/06/2015","9:00 PM",34,45,59,49,35
"30/06/2015","10:00 PM",17,40,48,58,24
"30/06/2015","11:00 PM",7,39,45,44,31
"30/06/2015","11:59 PM",6,34,29,44,24
"1/7/2015","1:00 AM",38,27,31,36,27
"1/7/2015","2:00 AM",14,35,28,28,25
"1/7/2015","3:00 AM",22,22,30,34,24
"1/7/2015","4:00 AM",14,20,31,34,NA
"1/7/2015","5:00 AM",17,29,30,34,22
"1/7/2015","6:00 AM",16,28,36,40,12
"1/7/2015","7:00 AM",25,35,37,54,24
"1/7/2015","8:00 AM",39,40,37,50,24
"1/7/2015","9:00 AM",29,33,28,53,17
"1/7/2015","10:00 AM",27,26,35,45,21
"1/7/2015","11:00 AM",31,33,30,59,NA
"1/7/2015","12:00 PM",33,39,39,37,NA
"1/7/2015","1:00 PM",29,57,32,NA,NA
"1/7/2015","2:00 PM",30,40,26,50,NA
"1/7/2015","3:00 PM",27,61,26,48,NA
"1/7/2015","4:00 PM",22,69,22,46,NA
"1/7/2015","5:00 PM",19,67,36,45,21
"1/7/2015","6:00 PM",28,57,26,44,27
"1/7/2015","7:00 PM",29,57,26,50,31
"1/7/2015","8:00 PM",37,28,38,56,25
"1/7/2015","9:00 PM",28,33,39,54,24
"1/7/2015","10:00 PM",21,23,49,47,21
"1/7/2015","11:00 PM",20,29,39,50,24
"01/07/2015","11:59 PM",14,14,20,49,14
"2/7/2015","1:00 AM",8,16,22,48,14
"2/7/2015","2:00 AM",6,26,21,47,13
"2/7/2015","3:00 AM",16,27,22,47,14
"2/7/2015","4:00 AM",10,28,27,49,11
"2/7/2015","5:00 AM",16,34,28,59,8
"2/7/2015","6:00 AM",18,23,33,59,12
"2/7/2015","7:00 AM",23,23,31,58,18
"2/7/2015","8:00 AM",31,24,31,66,15
"2/7/2015","9:00 AM",34,27,37,62,21
"2/7/2015","10:00 AM",29,38,49,63,11
"2/7/2015","11:00 AM",27,60,41,52,11
"2/7/2015","12:00 PM",29,37,48,NA,4
"2/7/2015","1:00 PM",26,44,47,NA,10
"2/7/2015","2:00 PM",25,67,45,52,15
"2/7/2015","3:00 PM",22,60,41,NA,14
"2/7/2015","4:00 PM",23,54,39,41,16
"2/7/2015","5:00 PM",23,41,34,31,16
"2/7/2015","6:00 PM",21,27,38,42,22
"2/7/2015","7:00 PM",23,34,51,3,15
"2/7/2015","8:00 PM",37,50,57,5,20
"2/7/2015","9:00 PM",30,47,64,0,17
"2/7/2015","10:00 PM",59,47,61,0,20
"2/7/2015","11:00 PM",36,45,65,5,16
"02/07/2015","11:59 PM",29,24,62,1,18
"3/7/2015","1:00 AM",17,31,67,0,10
"3/7/2015","2:00 AM",7,40,63,0,13
"3/7/2015","3:00 AM",21,37,48,0,8
"3/7/2015","4:00 AM",16,40,30,11,6
"3/7/2015","5:00 AM",23,32,37,14,10
"3/7/2015","6:00 AM",23,30,48,23,14
"3/7/2015","7:00 AM",30,32,45,32,12
"3/7/2015","8:00 AM",34,45,39,33,10
"3/7/2015","9:00 AM",30,46,44,29,8
"3/7/2015","10:00 AM",21,51,43,24,8
"3/7/2015","11:00 AM",22,42,43,29,12
"3/7/2015","12:00 PM",22,44,48,39,15
"3/7/2015","1:00 PM",28,45,46,33,14
"3/7/2015","2:00 PM",31,41,39,34,13
"3/7/2015","3:00 PM",23,39,47,42,10
"3/7/2015","4:00 PM",18,35,50,40,20
"3/7/2015","5:00 PM",20,33,50,38,13
"3/7/2015","6:00 PM",21,36,47,31,21
"3/7/2015","7:00 PM",36,34,40,43,18
"3/7/2015","8:00 PM",65,33,52,39,15
"3/7/2015","9:00 PM",64,20,57,35,12
"3/7/2015","10:00 PM",31,13,45,37,14
"3/7/2015","11:00 PM",24,14,48,44,14
"03/07/2015","11:59 PM",9,12,55,32,10
"4/7/2015","1:00 AM",16,17,45,0,13
"4/7/2015","2:00 AM",28,5,48,0,11
"4/7/2015","3:00 AM",24,16,47,6,12
"4/7/2015","4:00 AM",15,10,43,14,12
"4/7/2015","5:00 AM",22,18,51,13,11
"4/7/2015","6:00 AM",16,18,39,23,11
"4/7/2015","7:00 AM",21,29,37,17,12
"4/7/2015","8:00 AM",27,58,40,23,13
"4/7/2015","9:00 AM",10,82,40,17,8
"4/7/2015","10:00 AM",15,103,38,23,15
"4/7/2015","11:00 AM",15,108,46,20,6
"4/7/2015","12:00 PM",23,111,43,27,10
"4/7/2015","1:00 PM",25,118,47,26,15
"4/7/2015","2:00 PM",25,111,49,37,9
"4/7/2015","3:00 PM",20,109,44,43,13
"4/7/2015","4:00 PM",15,121,38,43,18
"4/7/2015","5:00 PM",27,107,40,42,15
"4/7/2015","6:00 PM",17,105,50,43,17
"4/7/2015","7:00 PM",31,95,53,45,12
"4/7/2015","8:00 PM",60,82,58,51,25
"4/7/2015","9:00 PM",51,75,76,41,30
"4/7/2015","10:00 PM",28,69,83,10,8
"4/7/2015","11:00 PM",16,75,86,16,14
"04/07/2015","11:59 PM",17,69,49,8,12
"5/7/2015","1:00 AM",20,78,46,14,9
"5/7/2015","2:00 AM",19,66,47,9,12
"5/7/2015","3:00 AM",28,62,41,10,15
"5/7/2015","4:00 AM",26,53,44,9,13
"5/7/2015","5:00 AM",23,74,41,17,8
"5/7/2015","6:00 AM",18,99,37,14,9
"5/7/2015","7:00 AM",16,155,41,29,13
"5/7/2015","8:00 AM",13,205,38,26,10
"5/7/2015","9:00 AM",13,227,37,38,6
"5/7/2015","10:00 AM",15,239,33,41,3
"5/7/2015","11:00 AM",27,209,38,33,13
"5/7/2015","12:00 PM",22,160,34,31,17
"5/7/2015","1:00 PM",23,120,41,26,9
