"Date","Time","Chennai","Delhi","Hyderabad","Kolkata","Mumbai"
"24/02/2013","5:00 AM",NA,37,NA,NA,NA
"24/02/2013","6:00 AM",NA,42,NA,NA,NA
"24/02/2013","7:00 AM",NA,40,NA,NA,NA
"24/02/2013","8:00 AM",NA,49,NA,NA,NA
"24/02/2013","9:00 AM",NA,60,NA,NA,NA
"24/02/2013","10:00 AM",NA,56,NA,NA,NA
"24/02/2013","11:00 AM",NA,67,NA,NA,NA
"24/02/2013","12:00 PM",NA,53,NA,NA,NA
"24/02/2013","1:00 PM",NA,54,NA,NA,NA
"24/02/2013","2:00 PM",NA,57,NA,NA,NA
"24/02/2013","3:00 PM",NA,37,NA,NA,NA
"24/02/2013","4:00 PM",NA,29,NA,NA,NA
"24/02/2013","5:00 PM",NA,24,NA,NA,NA
"24/02/2013","6:00 PM",NA,27,NA,NA,NA
"24/02/2013","7:00 PM",NA,40,NA,NA,NA
"24/02/2013","8:00 PM",NA,40,NA,NA,NA
"24/02/2013","9:00 PM",NA,60,NA,NA,NA
"24/02/2013","10:00 PM",NA,69,NA,NA,NA
"24/02/2013","11:00 PM",NA,78,NA,NA,NA
"24/02/2013","11:59 PM",NA,88,NA,NA,NA
"25/02/2013","1:00 AM",NA,65,NA,NA,NA
"25/02/2013","2:00 AM",NA,59,NA,NA,NA
"25/02/2013","3:00 AM",NA,55,NA,NA,NA
"25/02/2013","4:00 AM",NA,59,NA,NA,NA
"25/02/2013","5:00 AM",NA,63,NA,NA,NA
"25/02/2013","6:00 AM",NA,68,NA,NA,NA
"25/02/2013","7:00 AM",NA,73,NA,NA,NA
"25/02/2013","8:00 AM",NA,89,NA,NA,NA
"25/02/2013","9:00 AM",NA,115,NA,NA,NA
"25/02/2013","10:00 AM",NA,111,NA,NA,NA
"25/02/2013","11:00 AM",NA,64,NA,NA,NA
"25/02/2013","12:00 PM",NA,75,NA,NA,NA
"25/02/2013","1:00 PM",NA,60,NA,NA,NA
"25/02/2013","2:00 PM",NA,40,NA,NA,NA
"25/02/2013","3:00 PM",NA,54,NA,NA,NA
"25/02/2013","4:00 PM",NA,44,NA,NA,NA
"25/02/2013","5:00 PM",NA,46,NA,NA,NA
"25/02/2013","6:00 PM",NA,43,NA,NA,NA
"25/02/2013","7:00 PM",NA,53,NA,NA,NA
"25/02/2013","8:00 PM",NA,63,NA,NA,NA
"25/02/2013","9:00 PM",NA,81,NA,NA,NA
"25/02/2013","10:00 PM",NA,97,NA,NA,NA
"25/02/2013","11:00 PM",NA,97,NA,NA,NA
"25/02/2013","11:59 PM",NA,98,NA,NA,NA
"26/02/2013","1:00 AM",NA,110,NA,NA,NA
"26/02/2013","2:00 AM",NA,103,NA,NA,NA
"26/02/2013","3:00 AM",NA,148,NA,NA,NA
"26/02/2013","4:00 AM",NA,81,NA,NA,NA
"26/02/2013","5:00 AM",NA,79,NA,NA,NA
"26/02/2013","6:00 AM",NA,71,NA,NA,NA
"26/02/2013","7:00 AM",NA,72,NA,NA,NA
"26/02/2013","8:00 AM",NA,117,NA,NA,NA
"26/02/2013","9:00 AM",NA,88,NA,NA,NA
"26/02/2013","10:00 AM",NA,67,NA,NA,NA
"26/02/2013","11:00 AM",NA,49,NA,NA,NA
"26/02/2013","12:00 PM",NA,37,NA,NA,NA
"26/02/2013","1:00 PM",NA,59,NA,NA,NA
"26/02/2013","2:00 PM",NA,37,NA,NA,NA
"26/02/2013","3:00 PM",NA,57,NA,NA,NA
"26/02/2013","4:00 PM",NA,58,NA,NA,NA
"26/02/2013","5:00 PM",NA,57,NA,NA,NA
"26/02/2013","6:00 PM",NA,64,NA,NA,NA
"26/02/2013","7:00 PM",NA,66,NA,NA,NA
"26/02/2013","8:00 PM",NA,78,NA,NA,NA
"26/02/2013","9:00 PM",NA,94,NA,NA,NA
"26/02/2013","10:00 PM",NA,114,NA,NA,NA
"26/02/2013","11:00 PM",NA,103,NA,NA,NA
"26/02/2013","11:59 PM",NA,107,NA,NA,NA
"27/02/2013","1:00 AM",NA,113,NA,NA,NA
"27/02/2013","2:00 AM",NA,96,NA,NA,NA
"27/02/2013","3:00 AM",NA,84,NA,NA,NA
"27/02/2013","4:00 AM",NA,74,NA,NA,NA
"27/02/2013","5:00 AM",NA,77,NA,NA,NA
"27/02/2013","6:00 AM",NA,73,NA,NA,NA
"27/02/2013","7:00 AM",NA,72,NA,NA,NA
"27/02/2013","8:00 AM",NA,85,NA,NA,NA
"27/02/2013","9:00 AM",NA,82,NA,NA,NA
"27/02/2013","10:00 AM",NA,73,NA,NA,NA
"27/02/2013","11:00 AM",NA,60,NA,NA,NA
"27/02/2013","12:00 PM",NA,50,NA,NA,NA
"27/02/2013","1:00 PM",NA,NA,NA,NA,NA
"27/02/2013","2:00 PM",NA,NA,NA,NA,NA
"27/02/2013","3:00 PM",NA,NA,NA,NA,NA
"27/02/2013","4:00 PM",NA,NA,NA,NA,NA
"27/02/2013","5:00 PM",NA,NA,NA,NA,NA
"27/02/2013","6:00 PM",NA,NA,NA,NA,NA
"27/02/2013","7:00 PM",NA,33,NA,NA,NA
"27/02/2013","8:00 PM",NA,67,NA,NA,NA
"27/02/2013","9:00 PM",NA,82,NA,NA,NA
"27/02/2013","10:00 PM",NA,103,NA,NA,NA
"27/02/2013","11:00 PM",NA,154,NA,NA,NA
"27/02/2013","11:59 PM",NA,127,NA,NA,NA
"28/02/2013","1:00 AM",NA,111,NA,NA,NA
"28/02/2013","2:00 AM",NA,112,NA,NA,NA
"28/02/2013","3:00 AM",NA,112,NA,NA,NA
"28/02/2013","4:00 AM",NA,113,NA,NA,NA
"28/02/2013","5:00 AM",NA,106,NA,NA,NA
"28/02/2013","6:00 AM",NA,113,NA,NA,NA
"28/02/2013","7:00 AM",NA,182,NA,NA,NA
"28/02/2013","8:00 AM",NA,174,NA,NA,NA
"28/02/2013","9:00 AM",NA,180,NA,NA,NA
"28/02/2013","10:00 AM",NA,131,NA,NA,NA
"28/02/2013","11:00 AM",NA,96,NA,NA,NA
"28/02/2013","12:00 PM",NA,74,NA,NA,NA
"28/02/2013","1:00 PM",NA,38,NA,NA,NA
"28/02/2013","2:00 PM",NA,32,NA,NA,NA
"28/02/2013","3:00 PM",NA,31,NA,NA,NA
"28/02/2013","4:00 PM",NA,31,NA,NA,NA
"28/02/2013","5:00 PM",NA,31,NA,NA,NA
"28/02/2013","6:00 PM",NA,29,NA,NA,NA
"28/02/2013","7:00 PM",NA,34,NA,NA,NA
"28/02/2013","8:00 PM",NA,39,NA,NA,NA
"28/02/2013","9:00 PM",NA,46,NA,NA,NA
"28/02/2013","10:00 PM",NA,46,NA,NA,NA
"28/02/2013","11:00 PM",NA,42,NA,NA,NA
"28/02/2013","11:59 PM",NA,42,NA,NA,NA
"1/3/2013","1:00 AM",NA,47,NA,NA,NA
"1/3/2013","2:00 AM",NA,38,NA,NA,NA
"1/3/2013","3:00 AM",NA,38,NA,NA,NA
"1/3/2013","4:00 AM",NA,38,NA,NA,NA
"1/3/2013","5:00 AM",NA,40,NA,NA,NA
"1/3/2013","6:00 AM",NA,38,NA,NA,NA
"1/3/2013","7:00 AM",NA,46,NA,NA,NA
"1/3/2013","8:00 AM",NA,49,NA,NA,NA
"1/3/2013","9:00 AM",NA,56,NA,NA,NA
"1/3/2013","10:00 AM",NA,65,NA,NA,NA
"1/3/2013","11:00 AM",NA,46,NA,NA,NA
"1/3/2013","12:00 PM",NA,NA,NA,NA,NA
"1/3/2013","1:00 PM",NA,NA,NA,NA,NA
"1/3/2013","2:00 PM",NA,NA,NA,NA,NA
"1/3/2013","3:00 PM",NA,NA,NA,NA,NA
"1/3/2013","4:00 PM",NA,NA,NA,NA,NA
"1/3/2013","5:00 PM",NA,NA,NA,NA,NA
"1/3/2013","6:00 PM",NA,NA,NA,NA,NA
"1/3/2013","7:00 PM",NA,NA,NA,NA,NA
"1/3/2013","8:00 PM",NA,2,NA,NA,NA
"1/3/2013","9:00 PM",NA,2,NA,NA,NA
"1/3/2013","10:00 PM",NA,NA,NA,NA,NA
"1/3/2013","11:00 PM",NA,NA,NA,NA,NA
"01/03/2013","11:59 PM",NA,4,NA,NA,NA
"2/3/2013","1:00 AM",NA,1,NA,NA,NA
"2/3/2013","2:00 AM",NA,NA,NA,NA,NA
"2/3/2013","3:00 AM",NA,NA,NA,NA,NA
"2/3/2013","4:00 AM",NA,NA,NA,NA,NA
"2/3/2013","5:00 AM",NA,2,NA,NA,NA
"2/3/2013","6:00 AM",NA,4,NA,NA,NA
"2/3/2013","7:00 AM",NA,3,NA,NA,NA
"2/3/2013","8:00 AM",NA,0,NA,NA,NA
"2/3/2013","9:00 AM",NA,2,NA,NA,NA
"2/3/2013","10:00 AM",NA,2,NA,NA,NA
"2/3/2013","11:00 AM",NA,1,NA,NA,NA
"2/3/2013","12:00 PM",NA,0,NA,NA,NA
"2/3/2013","1:00 PM",NA,NA,NA,NA,NA
"2/3/2013","2:00 PM",NA,0,NA,NA,NA
"2/3/2013","3:00 PM",NA,0,NA,NA,NA
"2/3/2013","4:00 PM",NA,NA,NA,NA,NA
"2/3/2013","5:00 PM",NA,NA,NA,NA,NA
"2/3/2013","6:00 PM",NA,3,NA,NA,NA
"2/3/2013","7:00 PM",NA,5,NA,NA,NA
"2/3/2013","8:00 PM",NA,6,NA,NA,NA
"2/3/2013","9:00 PM",NA,4,NA,NA,NA
"2/3/2013","10:00 PM",NA,4,NA,NA,NA
"2/3/2013","11:00 PM",NA,6,NA,NA,NA
"02/03/2013","11:59 PM",NA,3,NA,NA,NA
"3/3/2013","1:00 AM",NA,NA,NA,NA,NA
"3/3/2013","2:00 AM",NA,1,NA,NA,NA
"3/3/2013","3:00 AM",NA,3,NA,NA,NA
"3/3/2013","4:00 AM",NA,3,NA,NA,NA
"3/3/2013","5:00 AM",NA,3,NA,NA,NA
"3/3/2013","6:00 AM",NA,2,NA,NA,NA
"3/3/2013","7:00 AM",NA,3,NA,NA,NA
"3/3/2013","8:00 AM",NA,2,NA,NA,NA
"3/3/2013","9:00 AM",NA,2,NA,NA,NA
"3/3/2013","10:00 AM",NA,2,NA,NA,NA
"3/3/2013","11:00 AM",NA,0,NA,NA,NA
"3/3/2013","12:00 PM",NA,1,NA,NA,NA
"3/3/2013","1:00 PM",NA,2,NA,NA,NA
"3/3/2013","2:00 PM",NA,0,NA,NA,NA
"3/3/2013","3:00 PM",NA,NA,NA,NA,NA
"3/3/2013","4:00 PM",NA,0,NA,NA,NA
"3/3/2013","5:00 PM",NA,NA,NA,NA,NA
"3/3/2013","6:00 PM",NA,5,NA,NA,NA
"3/3/2013","7:00 PM",NA,6,NA,NA,NA
"3/3/2013","8:00 PM",NA,3,NA,NA,NA
"3/3/2013","9:00 PM",NA,1,NA,NA,NA
"3/3/2013","10:00 PM",NA,1,NA,NA,NA
"3/3/2013","11:00 PM",NA,2,NA,NA,NA
"03/03/2013","11:59 PM",NA,2,NA,NA,NA
"4/3/2013","1:00 AM",NA,2,NA,NA,NA
"4/3/2013","2:00 AM",NA,3,NA,NA,NA
"4/3/2013","3:00 AM",NA,2,NA,NA,NA
"4/3/2013","4:00 AM",NA,2,NA,NA,NA
"4/3/2013","5:00 AM",NA,4,NA,NA,NA
"4/3/2013","6:00 AM",NA,3,NA,NA,NA
"4/3/2013","7:00 AM",NA,1,NA,NA,NA
"4/3/2013","8:00 AM",NA,6,NA,NA,NA
"4/3/2013","9:00 AM",NA,4,NA,NA,NA
"4/3/2013","10:00 AM",NA,1,NA,NA,NA
"4/3/2013","11:00 AM",NA,2,NA,NA,NA
"4/3/2013","12:00 PM",NA,0,NA,NA,NA
"4/3/2013","1:00 PM",NA,NA,NA,NA,NA
"4/3/2013","2:00 PM",NA,NA,NA,NA,NA
"4/3/2013","3:00 PM",NA,NA,NA,NA,NA
"4/3/2013","4:00 PM",NA,NA,NA,NA,NA
"4/3/2013","5:00 PM",NA,NA,NA,NA,NA
"4/3/2013","6:00 PM",NA,4,NA,NA,NA
"4/3/2013","7:00 PM",NA,3,NA,NA,NA
"4/3/2013","8:00 PM",NA,0,NA,NA,NA
"4/3/2013","9:00 PM",NA,1,NA,NA,NA
"4/3/2013","10:00 PM",NA,2,NA,NA,NA
"4/3/2013","11:00 PM",NA,2,NA,NA,NA
"04/03/2013","11:59 PM",NA,1,NA,NA,NA
"5/3/2013","1:00 AM",NA,NA,NA,NA,NA
"5/3/2013","2:00 AM",NA,0,NA,NA,NA
"5/3/2013","3:00 AM",NA,2,NA,NA,NA
"5/3/2013","4:00 AM",NA,1,NA,NA,NA
"5/3/2013","5:00 AM",NA,4,NA,NA,NA
"5/3/2013","6:00 AM",NA,4,NA,NA,NA
"5/3/2013","7:00 AM",NA,2,NA,NA,NA
"5/3/2013","8:00 AM",NA,2,NA,NA,NA
"5/3/2013","9:00 AM",NA,2,NA,NA,NA
"5/3/2013","10:00 AM",NA,2,NA,NA,NA
"5/3/2013","11:00 AM",NA,0,NA,NA,NA
"5/3/2013","12:00 PM",NA,NA,NA,NA,NA
"5/3/2013","1:00 PM",NA,NA,NA,NA,NA
"5/3/2013","2:00 PM",NA,NA,NA,NA,NA
"5/3/2013","3:00 PM",NA,NA,NA,NA,NA
"5/3/2013","4:00 PM",NA,NA,NA,NA,NA
"5/3/2013","5:00 PM",NA,38,NA,NA,NA
"5/3/2013","6:00 PM",NA,45,NA,NA,NA
"5/3/2013","7:00 PM",NA,52,NA,NA,NA
"5/3/2013","8:00 PM",NA,81,NA,NA,NA
"5/3/2013","9:00 PM",NA,98,NA,NA,NA
"5/3/2013","10:00 PM",NA,138,NA,NA,NA
"5/3/2013","11:00 PM",NA,151,NA,NA,NA
"05/03/2013","11:59 PM",NA,137,NA,NA,NA
"6/3/2013","1:00 AM",NA,144,NA,NA,NA
"6/3/2013","2:00 AM",NA,141,NA,NA,NA
"6/3/2013","3:00 AM",NA,125,NA,NA,NA
"6/3/2013","4:00 AM",NA,113,NA,NA,NA
"6/3/2013","5:00 AM",NA,131,NA,NA,NA
"6/3/2013","6:00 AM",NA,146,NA,NA,NA
"6/3/2013","7:00 AM",NA,143,NA,NA,NA
"6/3/2013","8:00 AM",NA,163,NA,NA,NA
"6/3/2013","9:00 AM",NA,189,NA,NA,NA
"6/3/2013","10:00 AM",NA,157,NA,NA,NA
"6/3/2013","11:00 AM",NA,121,NA,NA,NA
"6/3/2013","12:00 PM",NA,95,NA,NA,NA
"6/3/2013","1:00 PM",NA,74,NA,NA,NA
"6/3/2013","2:00 PM",NA,62,NA,NA,NA
"6/3/2013","3:00 PM",NA,43,NA,NA,NA
"6/3/2013","4:00 PM",NA,27,NA,NA,NA
"6/3/2013","5:00 PM",NA,24,NA,NA,NA
"6/3/2013","6:00 PM",NA,34,NA,NA,NA
"6/3/2013","7:00 PM",NA,53,NA,NA,NA
"6/3/2013","8:00 PM",NA,80,NA,NA,NA
"6/3/2013","9:00 PM",NA,129,NA,NA,NA
"6/3/2013","10:00 PM",NA,154,NA,NA,NA
"6/3/2013","11:00 PM",NA,159,NA,NA,NA
"06/03/2013","11:59 PM",NA,183,NA,NA,NA
"7/3/2013","1:00 AM",NA,187,NA,NA,NA
"7/3/2013","2:00 AM",NA,155,NA,NA,NA
"7/3/2013","3:00 AM",NA,171,NA,NA,NA
"7/3/2013","4:00 AM",NA,154,NA,NA,NA
"7/3/2013","5:00 AM",NA,170,NA,NA,NA
"7/3/2013","6:00 AM",NA,174,NA,NA,NA
"7/3/2013","7:00 AM",NA,165,NA,NA,NA
"7/3/2013","8:00 AM",NA,148,NA,NA,NA
"7/3/2013","9:00 AM",NA,99,NA,NA,NA
"7/3/2013","10:00 AM",NA,89,NA,NA,NA
"7/3/2013","11:00 AM",NA,75,NA,NA,NA
"7/3/2013","12:00 PM",NA,60,NA,NA,NA
"7/3/2013","1:00 PM",NA,55,NA,NA,NA
"7/3/2013","2:00 PM",NA,39,NA,NA,NA
"7/3/2013","3:00 PM",NA,35,NA,NA,NA
"7/3/2013","4:00 PM",NA,32,NA,NA,NA
"7/3/2013","5:00 PM",NA,31,NA,NA,NA
"7/3/2013","6:00 PM",NA,37,NA,NA,NA
"7/3/2013","7:00 PM",NA,44,NA,NA,NA
"7/3/2013","8:00 PM",NA,71,NA,NA,NA
"7/3/2013","9:00 PM",NA,122,NA,NA,NA
"7/3/2013","10:00 PM",NA,127,NA,NA,NA
"7/3/2013","11:00 PM",NA,143,NA,NA,NA
"07/03/2013","11:59 PM",NA,157,NA,NA,NA
"8/3/2013","1:00 AM",NA,157,NA,NA,NA
"8/3/2013","2:00 AM",NA,132,NA,NA,NA
"8/3/2013","3:00 AM",NA,172,NA,NA,NA
"8/3/2013","4:00 AM",NA,193,NA,NA,NA
"8/3/2013","5:00 AM",NA,175,NA,NA,NA
"8/3/2013","6:00 AM",NA,118,NA,NA,NA
"8/3/2013","7:00 AM",NA,122,NA,NA,NA
"8/3/2013","8:00 AM",NA,132,NA,NA,NA
"8/3/2013","9:00 AM",NA,83,NA,NA,NA
"8/3/2013","10:00 AM",NA,87,NA,NA,NA
"8/3/2013","11:00 AM",NA,68,NA,NA,NA
"8/3/2013","12:00 PM",NA,38,NA,NA,NA
"8/3/2013","1:00 PM",NA,38,NA,NA,NA
"8/3/2013","2:00 PM",NA,36,NA,NA,NA
"8/3/2013","3:00 PM",NA,29,NA,NA,NA
"8/3/2013","4:00 PM",NA,22,NA,NA,NA
"8/3/2013","5:00 PM",NA,24,NA,NA,NA
"8/3/2013","6:00 PM",NA,27,NA,NA,NA
"8/3/2013","7:00 PM",NA,49,NA,NA,NA
"8/3/2013","8:00 PM",NA,177,NA,NA,NA
"8/3/2013","9:00 PM",NA,217,NA,NA,NA
"8/3/2013","10:00 PM",NA,276,NA,NA,NA
"8/3/2013","11:00 PM",NA,217,NA,NA,NA
"08/03/2013","11:59 PM",NA,233,NA,NA,NA
"9/3/2013","1:00 AM",NA,166,NA,NA,NA
"9/3/2013","2:00 AM",NA,173,NA,NA,NA
"9/3/2013","3:00 AM",NA,142,NA,NA,NA
"9/3/2013","4:00 AM",NA,150,NA,NA,NA
"9/3/2013","5:00 AM",NA,216,NA,NA,NA
"9/3/2013","6:00 AM",NA,303,NA,NA,NA
"9/3/2013","7:00 AM",NA,218,NA,NA,NA
"9/3/2013","8:00 AM",NA,308,NA,NA,NA
"9/3/2013","9:00 AM",NA,328,NA,NA,NA
"9/3/2013","10:00 AM",NA,96,NA,NA,NA
"9/3/2013","11:00 AM",NA,40,NA,NA,NA
"9/3/2013","12:00 PM",NA,24,NA,NA,NA
"9/3/2013","1:00 PM",NA,30,NA,NA,NA
"9/3/2013","2:00 PM",NA,25,NA,NA,NA
"9/3/2013","3:00 PM",NA,27,NA,NA,NA
"9/3/2013","4:00 PM",NA,19,NA,NA,NA
"9/3/2013","5:00 PM",NA,23,NA,NA,NA
"9/3/2013","6:00 PM",NA,31,NA,NA,NA
"9/3/2013","7:00 PM",NA,46,NA,NA,NA
"9/3/2013","8:00 PM",NA,88,NA,NA,NA
"9/3/2013","9:00 PM",NA,139,NA,NA,NA
"9/3/2013","10:00 PM",NA,110,NA,NA,NA
"9/3/2013","11:00 PM",NA,123,NA,NA,NA
"09/03/2013","11:59 PM",NA,120,NA,NA,NA
"10/3/2013","1:00 AM",NA,68,NA,NA,NA
"10/3/2013","2:00 AM",NA,62,NA,NA,NA
"10/3/2013","3:00 AM",NA,66,NA,NA,NA
"10/3/2013","4:00 AM",NA,75,NA,NA,NA
"10/3/2013","5:00 AM",NA,82,NA,NA,NA
"10/3/2013","6:00 AM",NA,95,NA,NA,NA
"10/3/2013","7:00 AM",NA,102,NA,NA,NA
"10/3/2013","8:00 AM",NA,111,NA,NA,NA
"10/3/2013","9:00 AM",NA,126,NA,NA,NA
"10/3/2013","10:00 AM",NA,122,NA,NA,NA
"10/3/2013","11:00 AM",NA,60,NA,NA,NA
"10/3/2013","12:00 PM",NA,42,NA,NA,NA
"10/3/2013","1:00 PM",NA,42,NA,NA,NA
"10/3/2013","2:00 PM",NA,45,NA,NA,NA
"10/3/2013","3:00 PM",NA,40,NA,NA,NA
"10/3/2013","4:00 PM",NA,41,NA,NA,NA
"10/3/2013","5:00 PM",NA,39,NA,NA,NA
"10/3/2013","6:00 PM",NA,47,NA,NA,NA
"10/3/2013","7:00 PM",NA,59,NA,NA,NA
"10/3/2013","8:00 PM",NA,106,NA,NA,NA
"10/3/2013","9:00 PM",NA,116,NA,NA,NA
"10/3/2013","10:00 PM",NA,107,NA,NA,NA
"10/3/2013","11:00 PM",NA,85,NA,NA,NA
"10/03/2013","11:59 PM",NA,99,NA,NA,NA
"11/3/2013","1:00 AM",NA,120,NA,NA,NA
"11/3/2013","2:00 AM",NA,149,NA,NA,NA
"11/3/2013","3:00 AM",NA,180,NA,NA,NA
"11/3/2013","4:00 AM",NA,174,NA,NA,NA
"11/3/2013","5:00 AM",NA,205,NA,NA,NA
"11/3/2013","6:00 AM",NA,196,NA,NA,NA
"11/3/2013","7:00 AM",NA,217,NA,NA,NA
"11/3/2013","8:00 AM",NA,206,NA,NA,NA
"11/3/2013","9:00 AM",NA,213,NA,NA,NA
"11/3/2013","10:00 AM",NA,194,NA,NA,NA
"11/3/2013","11:00 AM",NA,183,NA,NA,NA
"11/3/2013","12:00 PM",NA,197,NA,NA,NA
"11/3/2013","1:00 PM",NA,191,NA,NA,NA
"11/3/2013","2:00 PM",NA,197,NA,NA,NA
"11/3/2013","3:00 PM",NA,88,NA,NA,NA
"11/3/2013","4:00 PM",NA,46,NA,NA,NA
"11/3/2013","5:00 PM",NA,75,NA,NA,NA
"11/3/2013","6:00 PM",NA,75,NA,NA,NA
"11/3/2013","7:00 PM",NA,95,NA,NA,NA
"11/3/2013","8:00 PM",NA,135,NA,NA,NA
"11/3/2013","9:00 PM",NA,149,NA,NA,NA
"11/3/2013","10:00 PM",NA,177,NA,NA,NA
"11/3/2013","11:00 PM",NA,177,NA,NA,NA
"11/03/2013","11:59 PM",NA,179,NA,NA,NA
"12/3/2013","1:00 AM",NA,193,NA,NA,NA
"12/3/2013","2:00 AM",NA,193,NA,NA,NA
"12/3/2013","3:00 AM",NA,189,NA,NA,NA
"12/3/2013","4:00 AM",NA,185,NA,NA,NA
"12/3/2013","5:00 AM",NA,196,NA,NA,NA
"12/3/2013","6:00 AM",NA,246,NA,NA,NA
"12/3/2013","7:00 AM",NA,246,NA,NA,NA
"12/3/2013","8:00 AM",NA,261,NA,NA,NA
"12/3/2013","9:00 AM",NA,282,NA,NA,NA
"12/3/2013","10:00 AM",NA,198,NA,NA,NA
"12/3/2013","11:00 AM",NA,156,NA,NA,NA
"12/3/2013","12:00 PM",NA,109,NA,NA,NA
"12/3/2013","1:00 PM",NA,116,NA,NA,NA
"12/3/2013","2:00 PM",NA,82,NA,NA,NA
"12/3/2013","3:00 PM",NA,77,NA,NA,NA
"12/3/2013","4:00 PM",NA,70,NA,NA,NA
"12/3/2013","5:00 PM",NA,70,NA,NA,NA
"12/3/2013","6:00 PM",NA,80,NA,NA,NA
"12/3/2013","7:00 PM",NA,78,NA,NA,NA
"12/3/2013","8:00 PM",NA,97,NA,NA,NA
"12/3/2013","9:00 PM",NA,105,NA,NA,NA
"12/3/2013","10:00 PM",NA,107,NA,NA,NA
"12/3/2013","11:00 PM",NA,104,NA,NA,NA
"12/03/2013","11:59 PM",NA,111,NA,NA,NA
"13/03/2013","1:00 AM",NA,109,NA,NA,NA
"13/03/2013","2:00 AM",NA,102,NA,NA,NA
"13/03/2013","3:00 AM",NA,105,NA,NA,NA
"13/03/2013","4:00 AM",NA,109,NA,NA,NA
"13/03/2013","5:00 AM",NA,105,NA,NA,NA
"13/03/2013","6:00 AM",NA,94,NA,NA,NA
"13/03/2013","7:00 AM",NA,107,NA,NA,NA
"13/03/2013","8:00 AM",NA,171,NA,NA,NA
"13/03/2013","9:00 AM",NA,147,NA,NA,NA
"13/03/2013","10:00 AM",NA,108,NA,NA,NA
"13/03/2013","11:00 AM",NA,93,NA,NA,NA
"13/03/2013","12:00 PM",NA,89,NA,NA,NA
"13/03/2013","1:00 PM",NA,94,NA,NA,NA
"13/03/2013","2:00 PM",NA,107,NA,NA,NA
"13/03/2013","3:00 PM",NA,119,NA,NA,NA
"13/03/2013","4:00 PM",NA,97,NA,NA,NA
"13/03/2013","5:00 PM",NA,80,NA,NA,NA
"13/03/2013","6:00 PM",NA,74,NA,NA,NA
"13/03/2013","7:00 PM",NA,87,NA,NA,NA
"13/03/2013","8:00 PM",NA,84,NA,NA,NA
"13/03/2013","9:00 PM",NA,125,NA,NA,NA
"13/03/2013","10:00 PM",NA,178,NA,NA,NA
"13/03/2013","11:00 PM",NA,145,NA,NA,NA
"13/03/2013","11:59 PM",NA,158,NA,NA,NA
"14/03/2013","1:00 AM",NA,135,NA,NA,NA
"14/03/2013","2:00 AM",NA,122,NA,NA,NA
"14/03/2013","3:00 AM",NA,114,NA,NA,NA
"14/03/2013","4:00 AM",NA,78,NA,NA,NA
"14/03/2013","5:00 AM",NA,31,NA,NA,NA
"14/03/2013","6:00 AM",NA,34,NA,NA,NA
"14/03/2013","7:00 AM",NA,29,NA,NA,NA
"14/03/2013","8:00 AM",NA,35,NA,NA,NA
"14/03/2013","9:00 AM",NA,43,NA,NA,NA
"14/03/2013","10:00 AM",NA,37,NA,NA,NA
"14/03/2013","11:00 AM",NA,42,NA,NA,NA
"14/03/2013","12:00 PM",NA,41,NA,NA,NA
"14/03/2013","1:00 PM",NA,45,NA,NA,NA
"14/03/2013","2:00 PM",NA,41,NA,NA,NA
"14/03/2013","3:00 PM",NA,50,NA,NA,NA
"14/03/2013","4:00 PM",NA,42,NA,NA,NA
"14/03/2013","5:00 PM",NA,45,NA,NA,NA
"14/03/2013","6:00 PM",NA,39,NA,NA,NA
"14/03/2013","7:00 PM",NA,41,NA,NA,NA
"14/03/2013","8:00 PM",NA,59,NA,NA,NA
"14/03/2013","9:00 PM",NA,76,NA,NA,NA
"14/03/2013","10:00 PM",NA,93,NA,NA,NA
"14/03/2013","11:00 PM",NA,84,NA,NA,NA
"14/03/2013","11:59 PM",NA,65,NA,NA,NA
"15/03/2013","1:00 AM",NA,73,NA,NA,NA
"15/03/2013","2:00 AM",NA,71,NA,NA,NA
"15/03/2013","3:00 AM",NA,80,NA,NA,NA
"15/03/2013","4:00 AM",NA,92,NA,NA,NA
"15/03/2013","5:00 AM",NA,95,NA,NA,NA
"15/03/2013","6:00 AM",NA,98,NA,NA,NA
"15/03/2013","7:00 AM",NA,146,NA,NA,NA
"15/03/2013","8:00 AM",NA,154,NA,NA,NA
"15/03/2013","9:00 AM",NA,200,NA,NA,NA
"15/03/2013","10:00 AM",NA,195,NA,NA,NA
"15/03/2013","11:00 AM",NA,95,NA,NA,NA
"15/03/2013","12:00 PM",NA,81,NA,NA,NA
"15/03/2013","1:00 PM",NA,64,NA,NA,NA
"15/03/2013","2:00 PM",NA,NA,NA,NA,NA
"15/03/2013","3:00 PM",NA,19,NA,NA,NA
"15/03/2013","4:00 PM",NA,25,NA,NA,NA
"15/03/2013","5:00 PM",NA,18,NA,NA,NA
"15/03/2013","6:00 PM",NA,30,NA,NA,NA
"15/03/2013","7:00 PM",NA,41,NA,NA,NA
"15/03/2013","8:00 PM",NA,44,NA,NA,NA
"15/03/2013","9:00 PM",NA,52,NA,NA,NA
"15/03/2013","10:00 PM",NA,62,NA,NA,NA
"15/03/2013","11:00 PM",NA,60,NA,NA,NA
"15/03/2013","11:59 PM",NA,58,NA,NA,NA
"16/03/2013","1:00 AM",NA,59,NA,NA,NA
"16/03/2013","2:00 AM",NA,59,NA,NA,NA
"16/03/2013","3:00 AM",NA,65,NA,NA,NA
"16/03/2013","4:00 AM",NA,66,NA,NA,NA
